entry_time,exit_time,direction,strategy,entry_price,exit_price,sl_price,tp_price,sl_pips,tp_pips,volume_units,pnl_pips,pnl_usd,exit_reason,bars_held
2023-08-29T12:00:00,2023-08-29T13:00:00,Sell,TrendFollowing,1.08031,1.07942,1.07942,1.07603,21.4,42.8,2000,+8.88,+1.6357,Trail,1
2023-08-29T16:00:00,2023-08-29T18:00:00,Buy,TrendFollowing,1.08510,1.08649,1.08649,1.09145,31.8,63.5,1000,+13.89,+1.3187,Trail,2
2023-08-31T11:00:00,2023-08-31T12:00:00,Sell,TrendFollowing,1.08722,1.08665,1.08665,1.08243,24.0,47.9,2000,+5.72,+1.0036,Trail,1
2023-09-08T06:00:00,2023-09-08T10:00:00,Buy,TrendFollowing,1.07249,1.07059,1.07059,1.07629,19.0,38.0,3000,-19.02,-5.9173,SL,4
2023-09-08T10:00:00,2023-09-08T14:00:00,Sell,TrendFollowing,1.07022,1.07224,1.07224,1.06619,20.2,40.3,3000,-20.15,-6.2557,SL,4
2023-09-08T15:00:00,2023-09-08T17:00:00,Buy,TrendFollowing,1.07162,1.07043,1.06905,1.07676,25.7,51.4,2000,-11.90,-2.5200,StratExit,2
2023-09-08T17:00:00,2023-09-11T01:00:00,Sell,TrendFollowing,1.07033,1.07133,1.07287,1.06524,25.4,50.9,2000,-10.00,-2.1400,StratExit,8
2023-09-11T01:00:00,2023-09-11T03:00:00,Buy,TrendFollowing,1.07143,1.07192,1.07192,1.07611,23.4,46.8,2000,+4.92,+0.8435,Trail,2
2023-09-12T09:00:00,2023-09-12T17:00:00,Sell,TrendFollowing,1.07134,1.07357,1.07357,1.06688,22.3,44.6,2000,-22.29,-4.5981,SL,8
2023-09-12T21:00:00,2023-09-13T13:00:00,Buy,TrendFollowing,1.07544,1.07280,1.07280,1.08073,26.4,52.9,2000,-26.43,-5.4265,SL,16
2023-09-13T20:00:00,2023-09-14T04:00:00,Sell,TrendFollowing,1.07308,1.07445,1.07588,1.06748,28.0,56.0,2000,-13.70,-2.8800,StratExit,8
2023-09-14T04:00:00,2023-09-14T10:00:00,Buy,TrendFollowing,1.07455,1.07285,1.07242,1.07881,21.3,42.6,2000,-17.00,-3.5400,StratExit,6
2023-09-14T10:00:00,2023-09-14T13:00:00,Sell,TrendFollowing,1.07275,1.06627,1.06627,1.06880,19.8,39.5,2000,+64.78,+12.8170,Trail,3
2023-09-19T22:00:00,2023-09-20T09:00:00,Sell,TrendFollowing,1.06785,1.06961,1.06981,1.06392,19.6,39.3,3000,-17.60,-5.4900,StratExit,11
2023-09-20T09:00:00,2023-09-20T14:00:00,Buy,TrendFollowing,1.06971,1.07113,1.07113,1.07339,18.4,36.8,3000,+14.19,+4.0477,Trail,5
2023-09-20T22:00:00,2023-09-21T01:00:00,Sell,TrendFollowing,1.06623,1.06409,1.06409,1.06042,29.1,58.1,2000,+21.40,+4.1408,Trail,3
2023-09-28T15:00:00,2023-09-29T07:00:00,Buy,TrendFollowing,1.05638,1.05788,1.05788,1.06337,34.9,69.9,1000,+15.00,+1.4302,Trail,16
2023-10-02T00:00:00,2023-10-02T08:00:00,Sell,TrendFollowing,1.05630,1.05905,1.05905,1.05081,27.5,54.9,2000,-27.46,-5.6329,SL,8
2023-10-04T11:00:00,2023-10-04T13:00:00,Buy,TrendFollowing,1.05042,1.05218,1.05218,1.05593,27.6,55.1,2000,+17.56,+3.3730,Trail,2
2023-10-12T14:00:00,2023-10-12T18:00:00,Sell,TrendFollowing,1.05485,1.05436,1.05436,1.04865,31.0,62.0,1000,+4.88,+0.4183,Trail,4
2023-10-16T12:00:00,2023-10-16T15:00:00,Buy,TrendFollowing,1.05375,1.05470,1.05470,1.05820,22.3,44.5,2000,+9.55,+1.7698,Trail,3
2023-10-18T14:00:00,2023-10-18T15:00:00,Sell,TrendFollowing,1.05495,1.05426,1.05426,1.04940,27.7,55.5,2000,+6.90,+1.2405,Trail,1
2023-10-24T14:00:00,2023-10-24T15:00:00,Sell,TrendFollowing,1.06103,1.06022,1.06022,1.05480,31.2,62.3,1000,+8.12,+0.7416,Trail,1
2023-10-27T03:00:00,2023-10-27T12:00:00,Buy,TrendFollowing,1.05654,1.05428,1.05428,1.06106,22.6,45.2,2000,-22.58,-4.6557,SL,9
2023-10-27T12:00:00,2023-10-27T13:00:00,Sell,TrendFollowing,1.05360,1.05575,1.05575,1.04929,21.5,43.1,2000,-21.54,-4.4487,SL,1
2023-10-27T14:00:00,2023-10-27T16:00:00,Buy,TrendFollowing,1.05809,1.05864,1.05864,1.06375,28.3,56.6,2000,+5.49,+0.9584,Trail,2
2023-10-31T16:00:00,2023-11-01T09:00:00,Sell,TrendFollowing,1.05665,1.05595,1.05595,1.04911,37.7,75.4,1000,+6.97,+0.6272,Trail,17
2023-11-02T00:00:00,2023-11-02T09:00:00,Buy,TrendFollowing,1.06027,1.06135,1.06135,1.06625,29.9,59.8,1000,+10.79,+1.0087,Trail,9
2023-11-07T02:00:00,2023-11-07T06:00:00,Sell,TrendFollowing,1.07102,1.07072,1.07072,1.06717,19.2,38.5,3000,+2.99,+0.6869,Trail,4
2023-11-08T17:00:00,2023-11-09T11:00:00,Buy,TrendFollowing,1.07087,1.06846,1.06846,1.07569,24.1,48.2,2000,-24.12,-4.9640,SL,18
2023-11-09T11:00:00,2023-11-09T13:00:00,Sell,TrendFollowing,1.06872,1.07074,1.07074,1.06468,20.2,40.4,2000,-20.20,-4.1802,SL,2
2023-11-09T13:00:00,2023-11-09T14:00:00,Buy,TrendFollowing,1.07084,1.07174,1.07174,1.07511,21.3,42.7,2000,+9.00,+1.6601,Trail,1
2023-11-09T19:00:00,2023-11-12T23:00:00,Sell,TrendFollowing,1.06662,1.06905,1.06965,1.06056,30.3,60.6,1000,-24.30,-2.5000,StratExit,28
2023-11-12T23:00:00,2023-11-13T13:00:00,Buy,TrendFollowing,1.06915,1.06682,1.06682,1.07382,23.3,46.7,2000,-23.34,-4.8078,SL,14
2023-11-16T05:00:00,2023-11-16T08:00:00,Sell,TrendFollowing,1.08369,1.08549,1.08598,1.07911,22.9,45.8,2000,-18.00,-3.7400,StratExit,3
2023-11-16T08:00:00,2023-11-16T13:00:00,Buy,TrendFollowing,1.08559,1.08728,1.08728,1.09016,22.8,45.7,2000,+16.93,+3.2463,Trail,5
2023-11-17T10:00:00,2023-11-17T14:00:00,Buy,TrendFollowing,1.08716,1.08751,1.08751,1.09217,25.1,50.1,2000,+3.50,+0.5599,Trail,4
2023-11-21T18:00:00,2023-11-22T08:00:00,Sell,TrendFollowing,1.09072,1.08928,1.08928,1.08527,27.3,54.5,2000,+14.38,+2.7360,Trail,14
2023-11-23T07:00:00,2023-11-23T08:00:00,Buy,TrendFollowing,1.09148,1.09227,1.09227,1.09553,20.2,40.5,2000,+7.91,+1.4427,Trail,1
2023-11-29T16:00:00,2023-11-30T07:00:00,Sell,TrendFollowing,1.09673,1.09522,1.09522,1.09046,31.3,62.7,1000,+15.15,+1.4448,Trail,15
2023-12-07T16:00:00,2023-12-07T17:00:00,Buy,TrendFollowing,1.07947,1.08064,1.08064,1.08537,29.5,59.0,1000,+11.75,+1.1047,Trail,1
