timestamp_utc,open,high,low,close
2015-01-05 15:00:00,0.76975,0.77028,0.76904,0.77014
2015-01-05 16:00:00,0.77013,0.77194,0.77004,0.77011
2015-01-05 17:00:00,0.77012,0.77019,0.76940,0.76970
2015-01-05 18:00:00,0.76972,0.76972,0.76873,0.76958
2015-01-05 19:00:00,0.76958,0.77123,0.76952,0.77018
2015-01-05 20:00:00,0.77024,0.77065,0.76983,0.76991
2015-01-05 21:00:00,0.76989,0.76991,0.76820,0.76826
2015-01-05 22:00:00,0.76828,0.76922,0.76776,0.76845
2015-01-05 23:00:00,0.76847,0.77024,0.76836,0.76992
2015-01-06 00:00:00,0.76989,0.77125,0.76850,0.77125
2015-01-06 01:00:00,0.77127,0.77128,0.77025,0.77072
2015-01-06 02:00:00,0.77070,0.77465,0.77056,0.77352
2015-01-06 03:00:00,0.77353,0.77368,0.77208,0.77277
2015-01-06 04:00:00,0.77280,0.77294,0.77196,0.77253
2015-01-06 05:00:00,0.77255,0.77413,0.77253,0.77371
2015-01-06 06:00:00,0.77374,0.77496,0.77336,0.77444
2015-01-06 07:00:00,0.77443,0.77444,0.77272,0.77274
2015-01-06 08:00:00,0.77274,0.77460,0.77223,0.77442
2015-01-06 09:00:00,0.77444,0.77484,0.77358,0.77378
2015-01-06 10:00:00,0.77378,0.77431,0.77310,0.77394
2015-01-06 11:00:00,0.77396,0.77453,0.77280,0.77284
2015-01-06 12:00:00,0.77283,0.77449,0.77255,0.77413
2015-01-06 13:00:00,0.77413,0.77543,0.77360,0.77461
2015-01-06 14:00:00,0.77458,0.77691,0.77241,0.77633
2015-01-06 15:00:00,0.77630,0.77864,0.77618,0.77830
2015-01-06 16:00:00,0.77830,0.78082,0.77807,0.78052
2015-01-06 17:00:00,0.78052,0.78099,0.77871,0.77915
2015-01-06 18:00:00,0.77915,0.78017,0.77908,0.77923
2015-01-06 19:00:00,0.77923,0.77996,0.77809,0.77823
2015-01-06 20:00:00,0.77823,0.77837,0.77683,0.77716
2015-01-06 21:00:00,0.77718,0.77759,0.77576,0.77589
2015-01-06 22:00:00,0.77586,0.77614,0.77448,0.77468
2015-01-06 23:00:00,0.77472,0.77523,0.77389,0.77429
2015-01-07 00:00:00,0.77429,0.77481,0.77360,0.77385
2015-01-07 01:00:00,0.77386,0.77658,0.77374,0.77601
2015-01-07 02:00:00,0.77601,0.77620,0.77477,0.77494
2015-01-07 03:00:00,0.77496,0.77606,0.77448,0.77555
2015-01-07 04:00:00,0.77554,0.77579,0.77493,0.77514
2015-01-07 05:00:00,0.77513,0.77580,0.77497,0.77544
2015-01-07 06:00:00,0.77546,0.77567,0.77353,0.77440
2015-01-07 07:00:00,0.77441,0.77628,0.77428,0.77627
2015-01-07 08:00:00,0.77625,0.77676,0.77447,0.77564
2015-01-07 09:00:00,0.77564,0.77669,0.77465,0.77466
2015-01-07 10:00:00,0.77479,0.77564,0.77404,0.77487
2015-01-07 11:00:00,0.77485,0.77550,0.77430,0.77451
2015-01-07 12:00:00,0.77451,0.77569,0.77443,0.77461
2015-01-07 13:00:00,0.77467,0.77469,0.77243,0.77304
2015-01-07 14:00:00,0.77307,0.77324,0.77231,0.77313
2015-01-07 15:00:00,0.77311,0.77460,0.77207,0.77210
2015-01-07 16:00:00,0.77210,0.77293,0.77136,0.77254
2015-01-07 17:00:00,0.77256,0.77564,0.77235,0.77535
2015-01-07 18:00:00,0.77534,0.77710,0.77520,0.77698
2015-01-07 19:00:00,0.77701,0.77945,0.77488,0.77842
2015-01-07 20:00:00,0.77843,0.77843,0.77708,0.77794
2015-01-07 21:00:00,0.77794,0.77856,0.77778,0.77793
2015-01-07 22:00:00,0.77769,0.77864,0.77760,0.77765
2015-01-07 23:00:00,0.77765,0.77803,0.77686,0.77693
2015-01-08 00:00:00,0.77695,0.77847,0.77695,0.77727
2015-01-08 01:00:00,0.77735,0.77850,0.77622,0.77672
2015-01-08 02:00:00,0.77674,0.77762,0.77674,0.77762
2015-01-08 03:00:00,0.77762,0.77994,0.77719,0.77963
2015-01-08 04:00:00,0.77963,0.77992,0.77885,0.77908
2015-01-08 05:00:00,0.77908,0.78012,0.77902,0.77993
2015-01-08 06:00:00,0.77991,0.77991,0.77929,0.77957
2015-01-08 07:00:00,0.77955,0.78028,0.77835,0.77997
2015-01-08 08:00:00,0.77995,0.78130,0.77994,0.78053
2015-01-08 09:00:00,0.78053,0.78191,0.78048,0.78094
2015-01-08 10:00:00,0.78098,0.78128,0.77832,0.77864
2015-01-08 11:00:00,0.77864,0.77943,0.77843,0.77899
2015-01-08 12:00:00,0.77900,0.77929,0.77769,0.77886
2015-01-08 13:00:00,0.77889,0.77974,0.77823,0.77956
2015-01-08 14:00:00,0.77955,0.78082,0.77829,0.78052
2015-01-08 15:00:00,0.78053,0.78175,0.77995,0.78024
2015-01-08 16:00:00,0.78025,0.78273,0.78024,0.78243
2015-01-08 17:00:00,0.78243,0.78292,0.78216,0.78243
2015-01-08 18:00:00,0.78242,0.78281,0.78116,0.78186
2015-01-08 19:00:00,0.78185,0.78186,0.78031,0.78121
2015-01-08 20:00:00,0.78127,0.78165,0.78099,0.78139
2015-01-08 21:00:00,0.78139,0.78240,0.78122,0.78222
2015-01-08 22:00:00,0.78227,0.78245,0.78026,0.78026
2015-01-08 23:00:00,0.78030,0.78123,0.78028,0.78082
2015-01-09 00:00:00,0.78080,0.78248,0.78057,0.78223
2015-01-09 01:00:00,0.78222,0.78374,0.78213,0.78222
2015-01-09 02:00:00,0.78222,0.78382,0.78222,0.78344
2015-01-09 03:00:00,0.78348,0.78376,0.78291,0.78341
2015-01-09 04:00:00,0.78342,0.78443,0.78339,0.78357
2015-01-09 05:00:00,0.78356,0.78430,0.78311,0.78318
2015-01-09 06:00:00,0.78320,0.78320,0.78233,0.78263
2015-01-09 07:00:00,0.78261,0.78318,0.78221,0.78243
2015-01-09 08:00:00,0.78247,0.78265,0.78111,0.78116
2015-01-09 09:00:00,0.78118,0.78180,0.78043,0.78135
2015-01-09 10:00:00,0.78135,0.78167,0.78073,0.78160
2015-01-09 11:00:00,0.78158,0.78187,0.78117,0.78133
2015-01-09 12:00:00,0.78132,0.78142,0.78034,0.78122
2015-01-09 13:00:00,0.78123,0.78468,0.77890,0.78094
2015-01-09 14:00:00,0.78096,0.78212,0.77898,0.77909
2015-01-09 15:00:00,0.77908,0.78280,0.77904,0.78221
2015-01-09 16:00:00,0.78221,0.78485,0.78213,0.78294
2015-01-09 17:00:00,0.78295,0.78409,0.78222,0.78256
2015-01-09 18:00:00,0.78254,0.78379,0.78250,0.78329
2015-01-09 19:00:00,0.78331,0.78337,0.78269,0.78311
2015-01-09 20:00:00,0.78314,0.78413,0.78252,0.78407
2015-01-09 21:00:00,0.78405,0.78407,0.78274,0.78274
2015-01-11 22:00:00,0.78474,0.78641,0.78474,0.78568
2015-01-11 23:00:00,0.78571,0.78585,0.78404,0.78450
2015-01-12 00:00:00,0.78452,0.78454,0.78299,0.78400
2015-01-12 01:00:00,0.78399,0.78529,0.78378,0.78509
2015-01-12 02:00:00,0.78509,0.78529,0.78466,0.78497
2015-01-12 03:00:00,0.78498,0.78652,0.78471,0.78554
2015-01-12 04:00:00,0.78554,0.78579,0.78441,0.78508
2015-01-12 05:00:00,0.78506,0.78535,0.78410,0.78480
2015-01-12 06:00:00,0.78481,0.78494,0.78403,0.78403
2015-01-12 07:00:00,0.78402,0.78416,0.78243,0.78320
2015-01-12 08:00:00,0.78319,0.78319,0.78004,0.78084
2015-01-12 09:00:00,0.78084,0.78084,0.77640,0.77674
2015-01-12 10:00:00,0.77674,0.77786,0.77609,0.77703
2015-01-12 11:00:00,0.77703,0.77802,0.77668,0.77762
2015-01-12 12:00:00,0.77762,0.77780,0.77362,0.77385
2015-01-12 13:00:00,0.77383,0.77622,0.77370,0.77533
2015-01-12 14:00:00,0.77538,0.77725,0.77453,0.77666
2015-01-12 15:00:00,0.77669,0.77732,0.77529,0.77641
2015-01-12 16:00:00,0.77643,0.77750,0.77623,0.77746
2015-01-12 17:00:00,0.77748,0.77748,0.77565,0.77643
2015-01-12 18:00:00,0.77643,0.77795,0.77614,0.77786
2015-01-12 19:00:00,0.77784,0.77820,0.77748,0.77755
2015-01-12 20:00:00,0.77753,0.77842,0.77707,0.77833
2015-01-12 21:00:00,0.77830,0.77860,0.77792,0.77822
2015-01-12 22:00:00,0.77830,0.77844,0.77685,0.77734
2015-01-12 23:00:00,0.77734,0.77749,0.77618,0.77691
2015-01-13 00:00:00,0.77692,0.77755,0.77564,0.77720
2015-01-13 01:00:00,0.77719,0.77815,0.77642,0.77778
2015-01-13 02:00:00,0.77780,0.77895,0.77711,0.77854
2015-01-13 03:00:00,0.77855,0.78028,0.77855,0.77875
2015-01-13 04:00:00,0.77873,0.77877,0.77750,0.77772
2015-01-13 05:00:00,0.77774,0.77811,0.77650,0.77656
2015-01-13 06:00:00,0.77654,0.77788,0.77604,0.77694
2015-01-13 07:00:00,0.77694,0.77886,0.77663,0.77870
2015-01-13 08:00:00,0.77870,0.77875,0.77689,0.77747
2015-01-13 09:00:00,0.77746,0.77759,0.77425,0.77553
2015-01-13 10:00:00,0.77554,0.77566,0.77364,0.77446
2015-01-13 11:00:00,0.77447,0.77500,0.77332,0.77382
2015-01-13 12:00:00,0.77384,0.77539,0.77372,0.77534
2015-01-13 13:00:00,0.77534,0.77534,0.77188,0.77243
2015-01-13 14:00:00,0.77243,0.77389,0.77121,0.77197
2015-01-13 15:00:00,0.77195,0.77364,0.77124,0.77343
2015-01-13 16:00:00,0.77342,0.77493,0.77257,0.77300
2015-01-13 17:00:00,0.77298,0.77373,0.77213,0.77277
2015-01-13 18:00:00,0.77277,0.77299,0.77140,0.77206
2015-01-13 19:00:00,0.77205,0.77256,0.77163,0.77216
2015-01-13 20:00:00,0.77218,0.77331,0.77190,0.77281
2015-01-13 21:00:00,0.77282,0.77390,0.77274,0.77370
2015-01-13 22:00:00,0.77369,0.77382,0.77349,0.77375
2015-01-13 23:00:00,0.77372,0.77423,0.77334,0.77415
2015-01-14 00:00:00,0.77415,0.77504,0.77354,0.77354
2015-01-14 01:00:00,0.77354,0.77445,0.77270,0.77286
2015-01-14 02:00:00,0.77283,0.77314,0.77059,0.77139
2015-01-14 03:00:00,0.77137,0.77140,0.76957,0.77039
2015-01-14 04:00:00,0.77037,0.77196,0.77032,0.77163
2015-01-14 05:00:00,0.77169,0.77200,0.77090,0.77147
2015-01-14 06:00:00,0.77145,0.77210,0.76897,0.76944
2015-01-14 07:00:00,0.76946,0.77413,0.76928,0.77281
2015-01-14 08:00:00,0.77281,0.77468,0.77236,0.77386
2015-01-14 09:00:00,0.77385,0.77399,0.77206,0.77300
2015-01-14 10:00:00,0.77303,0.77383,0.77220,0.77328
2015-01-14 11:00:00,0.77327,0.77327,0.77107,0.77181
2015-01-14 12:00:00,0.77183,0.77227,0.77061,0.77114
2015-01-14 13:00:00,0.77114,0.77797,0.77100,0.77629
2015-01-14 14:00:00,0.77629,0.77709,0.77341,0.77375
2015-01-14 15:00:00,0.77379,0.77388,0.77243,0.77308
2015-01-14 16:00:00,0.77309,0.77504,0.77307,0.77442
2015-01-14 17:00:00,0.77442,0.77527,0.77319,0.77347
2015-01-14 18:00:00,0.77344,0.77346,0.77189,0.77212
2015-01-14 19:00:00,0.77214,0.77249,0.77145,0.77225
2015-01-14 20:00:00,0.77228,0.77257,0.77203,0.77247
2015-01-14 21:00:00,0.77248,0.77250,0.77123,0.77138
2015-01-14 22:00:00,0.77128,0.77262,0.77111,0.77221
2015-01-14 23:00:00,0.77221,0.77224,0.77115,0.77120
2015-01-15 00:00:00,0.77116,0.77416,0.77063,0.77117
2015-01-15 01:00:00,0.77115,0.77276,0.77100,0.77103
2015-01-15 02:00:00,0.77103,0.77207,0.77093,0.77185
2015-01-15 03:00:00,0.77187,0.77230,0.77138,0.77227
2015-01-15 04:00:00,0.77225,0.77438,0.77204,0.77265
2015-01-15 05:00:00,0.77265,0.77317,0.77246,0.77295
2015-01-15 06:00:00,0.77293,0.77380,0.77215,0.77369
2015-01-15 07:00:00,0.77371,0.77524,0.77319,0.77450
2015-01-15 08:00:00,0.77451,0.77508,0.77338,0.77374
2015-01-15 09:00:00,0.77376,0.77893,0.77008,0.77810
2015-01-15 10:00:00,0.77810,0.77891,0.77218,0.77618
2015-01-15 11:00:00,0.77617,0.77946,0.77568,0.77877
2015-01-15 12:00:00,0.77881,0.78850,0.77718,0.78840
2015-01-15 13:00:00,0.78837,0.78898,0.78381,0.78437
2015-01-15 14:00:00,0.78434,0.78444,0.77853,0.77978
2015-01-15 15:00:00,0.78042,0.78148,0.77712,0.77720
2015-01-15 16:00:00,0.77718,0.77965,0.77651,0.77883
2015-01-15 17:00:00,0.77886,0.78287,0.77837,0.78228
2015-01-15 18:00:00,0.78230,0.78451,0.78183,0.78259
2015-01-15 19:00:00,0.78261,0.78286,0.78054,0.78190
2015-01-15 20:00:00,0.78189,0.78279,0.78086,0.78259
2015-01-15 21:00:00,0.78258,0.78284,0.78141,0.78213
2015-01-15 22:00:00,0.78197,0.78224,0.77753,0.78121
2015-01-15 23:00:00,0.78121,0.78414,0.78060,0.78399
2015-01-16 00:00:00,0.78404,0.78410,0.78043,0.78126
2015-01-16 01:00:00,0.78128,0.78531,0.78036,0.78492
2015-01-16 02:00:00,0.78493,0.78497,0.78342,0.78431
2015-01-16 03:00:00,0.78431,0.78562,0.78429,0.78459
2015-01-16 04:00:00,0.78461,0.78532,0.78307,0.78355
2015-01-16 05:00:00,0.78354,0.78431,0.78328,0.78360
2015-01-16 06:00:00,0.78360,0.78446,0.78278,0.78328
2015-01-16 07:00:00,0.78331,0.78416,0.78221,0.78349
2015-01-16 08:00:00,0.78347,0.78385,0.78194,0.78213
2015-01-16 09:00:00,0.78214,0.78229,0.77923,0.77946
2015-01-16 10:00:00,0.77946,0.78042,0.77883,0.77972
2015-01-16 11:00:00,0.77970,0.78019,0.77917,0.77966
2015-01-16 12:00:00,0.77954,0.77973,0.77882,0.77889
2015-01-16 13:00:00,0.77891,0.78059,0.77835,0.77895
2015-01-16 14:00:00,0.77896,0.77929,0.77671,0.77784
2015-01-16 15:00:00,0.77760,0.77833,0.77458,0.77673
2015-01-16 16:00:00,0.77676,0.77848,0.77627,0.77758
2015-01-16 17:00:00,0.77758,0.77912,0.77750,0.77864
2015-01-16 18:00:00,0.77866,0.77874,0.77803,0.77804
2015-01-16 19:00:00,0.77806,0.77859,0.77777,0.77838
2015-01-16 20:00:00,0.77839,0.77889,0.77757,0.77859
2015-01-16 21:00:00,0.77860,0.77979,0.77824,0.77831
2015-01-18 22:00:00,0.77807,0.77886,0.77740,0.77825
2015-01-18 23:00:00,0.77830,0.77948,0.77823,0.77915
2015-01-19 00:00:00,0.77916,0.77956,0.77882,0.77949
2015-01-19 01:00:00,0.77947,0.78054,0.77826,0.77893
2015-01-19 02:00:00,0.77898,0.77988,0.77844,0.77955
2015-01-19 03:00:00,0.77954,0.77979,0.77851,0.77941
2015-01-19 04:00:00,0.77943,0.78004,0.77874,0.77934
2015-01-19 05:00:00,0.77935,0.77941,0.77868,0.77938
2015-01-19 06:00:00,0.77942,0.78002,0.77907,0.77956
2015-01-19 07:00:00,0.77955,0.78079,0.77938,0.77961
2015-01-19 08:00:00,0.77958,0.78019,0.77827,0.77840
2015-01-19 09:00:00,0.77838,0.78019,0.77786,0.77944
2015-01-19 10:00:00,0.77944,0.78002,0.77848,0.77854
2015-01-19 11:00:00,0.77852,0.77977,0.77846,0.77846
2015-01-19 12:00:00,0.77848,0.77910,0.77840,0.77880
2015-01-19 13:00:00,0.77880,0.77903,0.77783,0.77838
2015-01-19 14:00:00,0.77839,0.77909,0.77816,0.77861
2015-01-19 15:00:00,0.77858,0.77858,0.77719,0.77758
2015-01-19 16:00:00,0.77754,0.77777,0.77716,0.77733
2015-01-19 17:00:00,0.77733,0.77788,0.77719,0.77736
2015-01-19 18:00:00,0.77736,0.77763,0.77728,0.77762
2015-01-19 19:00:00,0.77764,0.77799,0.77718,0.77752
2015-01-19 20:00:00,0.77751,0.77788,0.77697,0.77768
2015-01-19 21:00:00,0.77768,0.77874,0.77750,0.77778
2015-01-19 22:00:00,0.77788,0.77813,0.77649,0.77728
2015-01-19 23:00:00,0.77731,0.77762,0.77555,0.77591
2015-01-20 00:00:00,0.77594,0.77648,0.77504,0.77504
2015-01-20 01:00:00,0.77504,0.77821,0.77391,0.77623
2015-01-20 02:00:00,0.77623,0.77695,0.77411,0.77458
2015-01-20 03:00:00,0.77459,0.77459,0.77166,0.77180
2015-01-20 04:00:00,0.77181,0.77323,0.77174,0.77242
2015-01-20 05:00:00,0.77241,0.77307,0.77194,0.77256
2015-01-20 06:00:00,0.77261,0.77262,0.77082,0.77174
2015-01-20 07:00:00,0.77171,0.77319,0.77163,0.77241
2015-01-20 08:00:00,0.77241,0.77474,0.77231,0.77417
2015-01-20 09:00:00,0.77418,0.77459,0.77344,0.77368
2015-01-20 10:00:00,0.77398,0.77441,0.77286,0.77362
2015-01-20 11:00:00,0.77363,0.77375,0.77142,0.77175
2015-01-20 12:00:00,0.77176,0.77226,0.77020,0.77208
2015-01-20 13:00:00,0.77206,0.77207,0.77037,0.77112
2015-01-20 14:00:00,0.77110,0.77226,0.77020,0.77066
2015-01-20 15:00:00,0.77066,0.77086,0.76795,0.76948
2015-01-20 16:00:00,0.76939,0.77034,0.76858,0.76913
2015-01-20 17:00:00,0.76918,0.76972,0.76797,0.76838
2015-01-20 18:00:00,0.76838,0.76878,0.76751,0.76752
2015-01-20 19:00:00,0.76753,0.76755,0.76583,0.76741
2015-01-20 20:00:00,0.76741,0.76859,0.76736,0.76776
2015-01-20 21:00:00,0.76776,0.76789,0.76226,0.76359
2015-01-20 22:00:00,0.76354,0.76506,0.76308,0.76382
2015-01-20 23:00:00,0.76382,0.76470,0.76304,0.76466
2015-01-21 00:00:00,0.76464,0.76464,0.76289,0.76289
2015-01-21 01:00:00,0.76291,0.76485,0.76271,0.76480
2015-01-21 02:00:00,0.76479,0.76620,0.76470,0.76537
2015-01-21 03:00:00,0.76538,0.76646,0.76441,0.76596
2015-01-21 04:00:00,0.76601,0.76719,0.76563,0.76607
2015-01-21 05:00:00,0.76608,0.76655,0.76572,0.76599
2015-01-21 06:00:00,0.76600,0.76735,0.76553,0.76727
2015-01-21 07:00:00,0.76728,0.76797,0.76591,0.76657
2015-01-21 08:00:00,0.76656,0.76656,0.76365,0.76375
2015-01-21 09:00:00,0.76378,0.76378,0.76232,0.76342
2015-01-21 10:00:00,0.76342,0.76588,0.76320,0.76575
2015-01-21 11:00:00,0.76576,0.76726,0.76549,0.76685
2015-01-21 12:00:00,0.76687,0.76709,0.76565,0.76674
2015-01-21 13:00:00,0.76673,0.76876,0.76621,0.76845
2015-01-21 14:00:00,0.76848,0.77047,0.76690,0.77015
2015-01-21 15:00:00,0.76991,0.77099,0.76023,0.76146
2015-01-21 16:00:00,0.76147,0.76262,0.75548,0.75761
2015-01-21 17:00:00,0.75760,0.75775,0.75580,0.75741
2015-01-21 18:00:00,0.75740,0.75774,0.75584,0.75685
2015-01-21 19:00:00,0.75682,0.75792,0.75630,0.75651
2015-01-21 20:00:00,0.75649,0.75736,0.75630,0.75641
2015-01-21 21:00:00,0.75641,0.75679,0.75497,0.75503
2015-01-21 22:00:00,0.75503,0.75723,0.75503,0.75670
2015-01-21 23:00:00,0.75673,0.75773,0.75660,0.75702
2015-01-22 00:00:00,0.75705,0.75705,0.75440,0.75576
2015-01-22 01:00:00,0.75572,0.75647,0.75488,0.75589
2015-01-22 02:00:00,0.75580,0.75590,0.75262,0.75276
2015-01-22 03:00:00,0.75276,0.75369,0.75155,0.75279
2015-01-22 04:00:00,0.75281,0.75379,0.75167,0.75358
2015-01-22 05:00:00,0.75358,0.75358,0.75197,0.75246
2015-01-22 06:00:00,0.75245,0.75358,0.75137,0.75315
2015-01-22 07:00:00,0.75317,0.75536,0.75310,0.75509
2015-01-22 08:00:00,0.75509,0.75586,0.75346,0.75563
2015-01-22 09:00:00,0.75563,0.75611,0.75399,0.75582
2015-01-22 10:00:00,0.75581,0.75694,0.75525,0.75669
2015-01-22 11:00:00,0.75672,0.75764,0.75551,0.75751
2015-01-22 12:00:00,0.75752,0.75834,0.75635,0.75720
2015-01-22 13:00:00,0.75719,0.75826,0.75327,0.75368
2015-01-22 14:00:00,0.75368,0.75581,0.75170,0.75463
2015-01-22 15:00:00,0.75462,0.75543,0.75345,0.75504
2015-01-22 16:00:00,0.75505,0.75581,0.75405,0.75496
2015-01-22 17:00:00,0.75498,0.75501,0.75162,0.75192
2015-01-22 18:00:00,0.75190,0.75214,0.74966,0.75070
2015-01-22 19:00:00,0.75068,0.75228,0.75019,0.75139
2015-01-22 20:00:00,0.75137,0.75142,0.74852,0.74886
2015-01-22 21:00:00,0.74888,0.75035,0.74799,0.75028
2015-01-22 22:00:00,0.75028,0.75028,0.74911,0.74978
2015-01-22 23:00:00,0.74978,0.75121,0.74948,0.75036
2015-01-23 00:00:00,0.75038,0.75213,0.75023,0.75147
2015-01-23 01:00:00,0.75149,0.75272,0.75060,0.75060
2015-01-23 02:00:00,0.75061,0.75216,0.75061,0.75153
2015-01-23 03:00:00,0.75153,0.75218,0.75109,0.75135
2015-01-23 04:00:00,0.75133,0.75181,0.74904,0.74918
2015-01-23 05:00:00,0.74928,0.74965,0.74797,0.74912
2015-01-23 06:00:00,0.74913,0.75006,0.74745,0.74971
2015-01-23 07:00:00,0.74969,0.74976,0.74775,0.74836
2015-01-23 08:00:00,0.74832,0.75206,0.74820,0.75000
2015-01-23 09:00:00,0.75001,0.75043,0.74667,0.74702
2015-01-23 10:00:00,0.74703,0.74859,0.74666,0.74825
2015-01-23 11:00:00,0.74823,0.74840,0.74579,0.74581
2015-01-23 12:00:00,0.74581,0.74691,0.74324,0.74419
2015-01-23 13:00:00,0.74420,0.74857,0.74317,0.74831
2015-01-23 14:00:00,0.74832,0.74888,0.74591,0.74640
2015-01-23 15:00:00,0.74645,0.74936,0.74531,0.74912
2015-01-23 16:00:00,0.74902,0.74902,0.74696,0.74744
2015-01-23 17:00:00,0.74745,0.74769,0.74548,0.74556
2015-01-23 18:00:00,0.74558,0.74653,0.74467,0.74614
2015-01-23 19:00:00,0.74616,0.74711,0.74615,0.74659
2015-01-23 20:00:00,0.74657,0.74697,0.74557,0.74567
2015-01-23 21:00:00,0.74567,0.74581,0.74423,0.74508
2015-01-25 22:00:00,0.74349,0.74360,0.74127,0.74165
2015-01-25 23:00:00,0.74178,0.74263,0.74059,0.74166
2015-01-26 00:00:00,0.74166,0.74343,0.74162,0.74223
2015-01-26 01:00:00,0.74236,0.74420,0.74201,0.74299
2015-01-26 02:00:00,0.74299,0.74408,0.74236,0.74271
2015-01-26 03:00:00,0.74272,0.74414,0.74272,0.74314
2015-01-26 04:00:00,0.74312,0.74337,0.74154,0.74232
2015-01-26 05:00:00,0.74233,0.74360,0.74192,0.74290
2015-01-26 06:00:00,0.74290,0.74439,0.74155,0.74421
2015-01-26 07:00:00,0.74421,0.74467,0.74215,0.74463
2015-01-26 08:00:00,0.74462,0.74592,0.74287,0.74354
2015-01-26 09:00:00,0.74354,0.74639,0.74293,0.74633
2015-01-26 10:00:00,0.74634,0.74688,0.74484,0.74499
2015-01-26 11:00:00,0.74500,0.74566,0.74418,0.74420
2015-01-26 12:00:00,0.74423,0.74446,0.74352,0.74362
2015-01-26 13:00:00,0.74362,0.74389,0.74268,0.74284
2015-01-26 14:00:00,0.74287,0.74340,0.74213,0.74268
2015-01-26 15:00:00,0.74268,0.74341,0.74076,0.74164
2015-01-26 16:00:00,0.74163,0.74314,0.74155,0.74237
2015-01-26 17:00:00,0.74238,0.74251,0.74009,0.74084
2015-01-26 18:00:00,0.74085,0.74164,0.73980,0.74078
2015-01-26 19:00:00,0.74080,0.74168,0.74062,0.74142
2015-01-26 20:00:00,0.74142,0.74152,0.74024,0.74152
2015-01-26 21:00:00,0.74151,0.74285,0.74127,0.74242
2015-01-26 22:00:00,0.74243,0.74298,0.74231,0.74288
2015-01-26 23:00:00,0.74287,0.74417,0.74278,0.74366
2015-01-27 00:00:00,0.74367,0.74420,0.74289,0.74342
2015-01-27 01:00:00,0.74344,0.74383,0.74237,0.74327
2015-01-27 02:00:00,0.74327,0.74341,0.74176,0.74247
2015-01-27 03:00:00,0.74249,0.74265,0.74087,0.74213
2015-01-27 04:00:00,0.74213,0.74383,0.74213,0.74303
2015-01-27 05:00:00,0.74301,0.74337,0.74236,0.74293
2015-01-27 06:00:00,0.74295,0.74321,0.74178,0.74308
2015-01-27 07:00:00,0.74311,0.74324,0.74184,0.74220
2015-01-27 08:00:00,0.74222,0.74546,0.74204,0.74518
2015-01-27 09:00:00,0.74519,0.74551,0.74310,0.74372
2015-01-27 10:00:00,0.74372,0.74481,0.74328,0.74362
